Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
68,80,51.5543909346,48.137724268,2.89891355621,1.77619588614,70.3615020499,72.3615020499,3.22712886031,1.80584707816,1,1,0,1
69,80,50.3816388841,48.2983055507,2.3057072499,1.79584451455,70.0306985811,72.8640319144,2.89396049047,0.736215730939,1,1,0,0
70,9,50.4809180559,47.9809180559,2.45210145433,1.05726030607,69.8469221107,72.180255444,3.43537034056,1.03902512443,0,0,0,0
71,9,51.7622687085,47.9289353752,2.90409387478,1.00675091244,69.3705064171,72.3705064171,3.1290954645,1.39508589746,0,0,0,0
72,80,49.5666489582,47.8999822916,2.72516382353,0.368673727639,69.4310711913,71.347737858,2.76148141928,2.64581465698,0,0,1,1
73,12,48.7217960166,47.9717960166,2.82324840649,1.27255462649,69.2048229774,72.3714896441,2.89277455915,0.663267752627,0,0,0,0
74,80,49.60920304,47.7758697066,2.36341767359,0.319603370952,69.3975256137,72.3141922804,3.02979794324,1.58825768622,0,0,0,1
75,12,49.3724357824,47.9557691157,3.33365907447,1.06301554603,68.9249932287,72.3416598953,3.00466610998,0.599220401306,0,0,0,0
76,11,49.6849649359,47.9349649359,2.63695861795,1.15357009292,69.7086847047,72.4586847047,3.10651200698,1.0250221131,0,0,0,0
77,80,49.9868438392,47.9868438392,2.57687364403,0.948121877965,69.3699537781,71.0366204448,2.82503393666,2.34616042656,0,0,1,1
78,8,49.5247258045,47.9413924712,2.48679585935,1.08060813538,69.1529087946,72.4029087946,2.966566368,0.931888717721,0,0,0,0
79,80,49.4332607588,48.1832607588,3.11064096941,1.59212574456,70.1819032841,72.6819032841,2.91671415379,0.566286378058,1,0,0,0
80,8,48.8591037328,47.9424370662,2.50270154019,0.730552848468,71.8261836853,72.992850352,2.45032491216,0.885262762347,0,0,0,0
