Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
97,80,50.4577483102,48.0410816435,3.2478027587,1.36845394612,70.8606393748,72.6939727081,2.89775707565,1.00360599319,1,0,0,0
98,80,50.2408223819,47.9908223819,2.56041106928,1.01238421153,69.8698539641,71.7031872974,2.55971826909,1.47714435928,0,0,1,0
99,4,49.586176888,47.9195102213,3.49734060835,1.16185304698,72.1883795267,72.77171286,1.86748056176,0.674288262036,0,0,0,0
100,80,50.3786607913,47.9619941246,3.04026001228,1.38319119277,69.4018642271,71.9851975604,2.11689220991,2.07557864797,0,0,1,1,3,63
1,80,50.04623144,47.8795647734,1.91748394864,0.614337109831,68.9010429648,71.8177096315,3.0761150907,2.36404687849,0,0,1,1
2,80,50.9326660287,48.265999362,3.50438476083,1.68867246671,70.5266197303,72.0266197303,2.3736232773,2.03174096894,1,0,0,1
3,7,50.4040792542,47.9874125875,2.99376779183,0.986857505476,69.5881034392,72.0047701059,2.9098539789,0.893628768634,0,0,0,0
4,80,50.6557221476,48.0723888143,2.93060947785,1.54587367261,69.4733709714,71.8900376381,3.10611778497,2.48193031254,1,0,1,1
5,80,50.2667198798,48.2667198798,2.44460122287,1.70917935397,70.6456543219,71.9789876553,2.86849213992,2.42270843599,1,1,1,1
6,80,51.3375562026,48.3375562026,2.64963815641,2.01061797566,70.2749612677,72.1082946011,2.50777864245,2.14313425224,1,1,0,1
7,80,50.0913985251,48.0913985251,2.75781569849,1.42287314434,69.7564486466,72.2564486466,3.0616504196,1.9577728655,1,0,0,1
8,10,49.9157982143,47.9991315476,2.92074506513,1.14821234804,69.7116047168,72.8782713835,2.97388451629,0.773269433787,0,0,0,0
9,5,49.5738561286,47.9905227953,2.28960612924,0.875713198235,69.6860476689,72.1860476689,1.86463479479,0.670541356455,0,0,0,0
10,21,47.1892397209,47.4392397209,2.47041808849,0.444702179084,70.2577246249,72.6743912916,2.68479389131,1.3228337369,0,0,0,0
11,80,50.0346692764,47.951335943,3.26767467124,0.493911843819,69.1409869455,71.3909869455,2.83968845156,2.19631976805,0,0,1,1
12,22,49.3525232232,47.9358565565,2.95501865512,0.920021884276,70.0410491376,72.6243824709,2.8843918943,1.27390448385,0,0,0,0
13,21,49.2251968793,47.8918635459,2.37816814887,1.30580368247,70.6798211133,72.6798211133,2.52917239673,1.48475881442,0,0,0,0
14,11,48.8803492263,47.8803492263,2.52444105412,0.555444673993,69.3044893769,72.0544893769,2.32251663708,1.49081831132,0,0,0,0
15,80,50.7885134903,48.205180157,2.61333142129,1.49114271998,69.5942179694,72.1775513027,2.88495318433,2.07074453564,1,0,0,1
16,7,50.0238002782,47.9404669449,1.87168851797,0.659501512576,70.3629217848,72.7795884515,2.75622763246,0.83656935729,0,0,0,0
17,10,50.346466087,47.9297994203,2.63718258788,0.775336863226,68.3968049372,72.3134716039,2.77822845877,1.32599240565,0,0,0,0
18,8,50.0409747442,47.9576414109,2.19604577953,0.869326847729,69.7252134131,72.4752134131,2.49030980988,0.894696153742,0,0,0,0
19,80,48.7076249225,47.9576249225,2.07312732418,0.325894779803,69.1374741825,71.7208075159,3.42321855338,2.5162434578,0,0,1,1
20,20,50.3616661219,47.6949994553,2.75258151203,0.478265323934,70.5100516526,72.1767183192,3.13326376354,1.49912831786,0,0,0,0
21,12,50.1083857879,47.9417191212,2.70319300019,1.18304707185,69.1458749016,72.8958749016,3.39872745124,0.7080621612,0,0,0,0
22,80,50.0671942941,48.0671942941,3.11841729986,1.47433800408,70.3543580815,72.5210247482,2.30477254408,1.5178406916,1,0,0,1
23,80,51.1696371516,48.2529704849,2.77149574834,1.8597942192,70.3848109124,72.4681442457,3.11503682784,2.10152788299,1,1,0,1
24,8,49.2512220548,47.9178887215,2.64931549386,0.821345044104,70.0202118032,72.4368784699,3.00260032709,1.14774196994,0,0,0,0
25,8,50.7209608604,47.9709608604,2.37018925486,0.825039743194,70.2824915051,72.4491581718,3.0168297888,1.23110192527,0,0,0,0
26,80,49.9874643378,48.1541310045,2.67225406787,1.3207062965,70.26253104,72.1791977067,2.00661316167,1.21223680771,1,0,0,0
27,7,49.2971835116,47.9638501782,3.09231780475,0.71853949051,71.682501052,72.432501052,2.46948455497,1.03788804975,0,0,0,0
28,80,48.1538723979,47.9038723979,2.19365475476,0.814039428716,69.8865298421,71.8865298421,2.45759260905,1.7523448637,0,0,1,1
29,80,48.2152113877,47.7152113877,2.27196804095,0.490131737467,70.6059130387,72.2725797054,3.19331952973,2.20813193205,0,0,0,1
30,7,50.6811620796,47.9311620796,2.61044264011,0.585473363828,71.3656529414,72.282319608,2.51476876237,1.24932492802,0,0,0,0
31,80,51.5761321041,47.9927987708,2.30388916139,0.858000596977,68.6388596693,72.5555263359,3.01841351815,1.6031287729,0,0,0,1
32,80,49.4131257402,47.9964590735,3.19599991594,0.36181423904,69.4825564143,71.9825564143,3.17706339188,1.96282333156,0,0,1,1
33,80,50.129857107,48.2965237736,2.91367664198,1.81432327854,70.8774070305,72.2107403639,3.02046572413,0.854721160959,1,1,0,0
34,80,51.1714696661,48.0048029994,2.85908106209,1.06382208109,71.2271716019,72.3938382686,2.98442781412,2.28019038984,1,0,0,1
35,80,50.984762476,47.984762476,2.82979199715,1.3391045604,69.428133999,71.8448006657,2.43125457819,2.29704645098,0,0,1,1
36,7,50.1471847868,47.9805181201,3.31013790787,0.911484261881,71.7655444488,72.6822111155,2.08238570836,1.11173785262,0,0,0,0
37,80,50.5737174293,48.0737174293,1.91617346482,1.03488824486,69.6877424857,72.271075819,3.32662675283,1.69836694011,1,0,0,1
38,80,49.7692959569,48.1026292902,2.63476332855,0.833713118427,70.1847699071,72.7681032405,2.76146350012,1.2105808073,1,0,0,0
39,80,51.2361465194,48.152813186,2.49558876532,0.882971362003,68.9614012524,72.0447345857,2.60757578955,2.24776847487,1,0,0,1
40,80,50.1604231802,47.9937565135,2.99183206273,2.03895324489,71.4908854162,72.9908854162,2.36333696588,0.607692464616,0,1,0,0
41,8,49.6325944408,47.9659277742,2.7343335639,0.87648301933,71.5687732553,72.5687732553,2.86352342821,1.1991903633,0,0,0,0
42,80,50.3512708996,48.0179375663,2.9910510317,1.93631803595,70.4211014277,71.9211014277,2.30359660295,1.97761255384,1,1,1,1
43,80,49.6237843347,48.0404510013,2.56800381896,1.06676350276,69.2710517118,72.1877183785,2.71160658353,1.60090903922,1,0,0,1
44,20,51.9114822129,47.9948155462,2.19481164921,1.31709780814,68.9661414998,72.7161414998,2.44365920586,1.45186782052,0,0,0,0
45,80,50.571059995,48.1543933284,2.66989900273,1.34487032528,71.0018492209,72.5851825543,2.70574952051,0.75664693376,1,0,0,0
46,80,49.2105119706,48.2105119706,2.75230500292,1.80454440178,70.8572545484,72.4405878818,2.75021861848,1.29990211586,1,1,0,0
47,80,49.7883061103,48.1216394436,2.86607095289,1.34227458127,71.086692776,72.5033594427,3.13634684456,2.18322898131,1,0,0,1
48,6,49.5931158746,47.9264492079,2.45542529135,1.2336871866,70.9068649076,72.4068649076,2.69312472579,1.04175287952,0,0,0,0
49,7,49.2845932726,47.9512599392,2.87855051296,1.16804398526,69.7087211281,72.0420544615,2.43321306679,1.25219300333,0,0,0,0
50,80,49.8366213535,48.0032880201,2.49479863795,1.05018612022,70.7261471085,72.1428137752,2.31574985494,1.63651565963,1,0,0,1
51,80,49.9038746972,48.3205413639,3.26135124957,1.81048818325,70.6007116227,72.684044956,2.922865492,0.427106471232,1,1,0,0
52,80,51.2948211178,48.2114877845,3.01470192724,1.8167753465,71.1728274249,73.1728274249,2.56033613644,0.580706915208,1,1,1,0
53,80,50.587465072,48.1707984054,3.05007866534,1.56069504272,69.3633640217,72.446697355,2.87815639038,0.973653727305,1,0,0,0
54,80,50.6278981376,47.8778981376,2.8383252344,0.910411223155,70.5439512321,72.2106178988,2.88700370614,2.06760318139,0,0,0,1
55,80,50.1582241532,48.4082241532,2.77435821036,1.53950592977,68.9279598269,72.9279598269,2.62064615781,0.605929096498,1,0,0,0
56,80,49.845607969,48.095607969,2.8775202506,1.77465844221,69.3755277972,72.6255277972,2.18377334868,0.953040650844,1,1,0,0
57,80,50.8222254875,48.0722254875,2.09190583383,0.493611995335,70.5959493425,72.5126160092,2.35268002544,1.18080261288,1,0,0,0
58,20,49.9483980198,47.7817313532,2.44230030266,0.327693536526,69.4455133488,72.5288466822,2.06462462477,1.44683738337,0,0,0,0
59,80,51.4304433746,48.1804433746,2.98470058514,1.35720349331,70.6531174297,72.3197840963,2.90750522205,1.85117170487,1,0,0,1
60,8,49.2123495569,47.9623495569,2.61389629953,1.04578118193,69.8306225275,72.4139558608,2.18209300229,0.695296267144,0,0,0,0
61,80,50.7085257381,48.2085257381,3.22403658732,1.3034897568,70.0327392484,72.2827392484,2.62276716966,2.03617510547,1,0,0,1
62,7,49.8132618949,47.9799285616,3.02232068968,0.872723572377,70.8750803127,72.5417469793,3.11623004461,0.791963452651,0,0,0,0
63,8,50.8501747039,47.9335080373,2.46822869186,1.17402363284,70.4409619078,72.6909619078,3.17301650877,0.894894005102,0,0,0,0
64,80,50.0009682194,48.1676348861,3.02636848931,2.02517028147,70.2588690258,72.1755356925,2.48162582012,1.6159250091,1,1,0,1
65,80,50.0373010021,47.9539676687,2.69388539628,1.06509844686,69.2617460475,71.3450793809,2.18584948591,2.37596266096,0,0,1,1
66,80,50.2769211205,47.9435877872,2.82182330888,0.870899656966,69.7200055463,71.636672213,2.32067348569,2.36274710408,0,0,1,1
67,80,49.2904327569,48.0404327569,2.7755541151,1.15641666551,70.2607691398,72.1774358064,2.95291334852,2.21465932174,1,0,0,1
68,80,51.246382382,48.1630490487,3.15754898468,2.05887222081,71.890168471,72.5568351377,2.43289635286,1.07596678957,1,1,0,0
69,80,51.1437949902,48.2271283235,2.27102523103,1.61522092638,69.6373206842,72.0539873509,3.09053897246,2.35480217557,1,0,0,1
70,20,50.6564004865,47.9064004865,2.73863747979,0.80182223341,69.8896348373,72.306301504,2.13315972011,1.46397637138,0,0,0,0
71,20,48.7128218051,47.9628218051,2.27485490181,0.682572243184,71.5108744339,72.5108744339,2.60107151625,1.45501236867,0,0,0,0
72,20,50.841594621,47.9249279544,2.4449252493,0.356415231214,70.6215200228,72.3715200228,3.52655525804,1.451933974,0,0,0,0
73,80,49.8911977944,48.3911977944,3.08619110927,1.80673107114,68.961050496,72.1277171627,2.84439818431,2.05333490632,1,1,0,1
74,80,48.7198748438,47.9698748438,2.68745837879,0.504666798252,69.7921144678,71.2921144678,2.52968090031,2.92232381979,0,0,1,1
75,8,48.7671566412,47.9338233078,2.39217515316,0.838411215351,70.6284853081,72.7951519748,2.91175736404,1.06785597556,0,0,0,0
76,80,49.6525797546,48.0692464213,3.30695330212,1.36481206372,69.9340603165,72.5173936498,2.99449158211,1.45945771896,1,0,0,0
77,80,51.1064626436,48.1897959769,2.56370398661,1.58907114732,70.7322347205,72.3155680539,3.09486759331,1.37366025058,1,0,0,0
78,21,49.5840517576,47.5840517576,2.56069108916,0.675325230972,68.9278341581,72.6778341581,3.39378403701,1.26503205324,0,0,0,0
79,21,51.5863233872,47.8363233872,2.39509921143,0.522418318933,69.3213212352,72.4879879018,2.83207896492,1.29571924001,0,0,0,0
80,80,48.5269617477,47.9436284144,2.06917128663,0.41327101086,69.3599478955,71.4432812289,3.1976799696,2.68929739667,0,0,1,1
81,80,51.3443774079,48.0110440746,2.65002989063,1.5861919587,70.5743422607,72.8243422607,2.51004410652,0.938635203964,1,0,0,0
82,80,50.1900955861,48.0234289195,1.90966366606,0.485571147837,68.9469228877,71.6969228877,1.82153692339,2.25411049483,1,0,1,1
83,10,50.7849206933,47.95158736,2.70723277441,0.786820073921,70.851156922,72.9344902553,2.41224417846,0.664906079782,0,0,0,0
84,7,49.2599321584,47.8432654917,2.61499415791,1.02887266188,69.4123667564,72.0790334231,2.4335956357,1.37254396932,0,0,0,0
85,80,50.3425932506,48.2592599172,2.61413616746,1.67867442283,68.4802962062,72.0636295396,2.34821673609,2.27653998156,1,0,0,1
86,6,49.0127987986,47.9294654652,2.03396978736,0.966236756894,69.4290445205,72.4290445205,3.28062622195,0.999760260118,0,0,0,0
87,7,50.6120214158,47.9453547491,2.839788044,0.903326818298,70.8282706247,72.661603958,3.429145849,0.929224388711,0,0,0,0
88,10,50.0559404123,47.9726070789,2.86039932153,1.19495555358,69.9732253048,72.6398919714,2.81612421259,0.729468470364,0,0,0,0
89,80,50.6095012677,48.0261679344,2.98506881306,0.854236619428,69.3715720462,72.7882387129,3.57548879971,0.636562211079,1,0,0,0
90,11,50.7745329885,47.9411996551,2.18774153127,0.924918086036,69.5919170712,72.5919170712,2.72115594559,0.651146637949,0,0,0,0
91,20,49.5697881868,47.9031215201,2.40267117344,1.27330080002,70.6808533584,72.8475200251,2.61794399819,1.33082165689,0,0,0,0
92,11,50.4571271505,47.9571271505,2.93746076994,0.545464717748,69.8663031598,72.7829698265,3.4956750026,0.785486683255,0,0,0,0
93,80,49.2086396502,47.9586396502,3.13961616265,1.1935280366,68.7102433869,71.1269100536,2.56908790434,2.77432235244,0,0,1,1
94,7,50.0568357979,47.9735024645,3.29434092676,1.1441235213,69.8759071529,72.2092404862,3.11689563764,1.19771308492,0,0,0,0
95,8,50.0094758658,47.9261425325,2.80663967064,0.548048159558,71.1252832572,72.7919499239,2.39531846059,0.664585767131,0,0,0,0
96,80,49.7054050886,47.9554050886,1.76380590444,0.250548840102,67.7803344497,71.863667783,2.34191455009,2.07783671516,0,0,1,1
97,7,49.5118337912,47.9285004579,2.73965032075,0.868542458745,70.4097172726,72.0763839392,2.35220603007,1.39954544194,0,0,0,0
98,12,51.0266345398,47.9433012065,2.68336503871,0.984555349611,69.7778929372,72.1945596039,2.80153796868,1.2826906186,0,0,0,0
99,80,50.1904848331,47.9404848331,3.0903081003,0.932634739756,71.147701969,71.8143686357,2.37356293008,1.82639402125,0,0,1,1
100,80,50.1400984846,48.3067651512,3.07294605139,1.84048915961,71.0968605897,72.2635272563,2.79283130812,1.3501114953,1,1,0,0,4,57
